"","SYMBOL","ENTREZID"
"1082","SEZ6L2","26470"
"1083","RACGAP1P","83956"
"1084","PTCHD4","442213"
"1085","S100B","6285"
"1086","SLC44A2","57153"
"1087","KCNJ2","3759"
"1088","POLE3","54107"
"1089","GDA","9615"
"1090","G6PD","2539"
"1091","GLIS3","169792"
"1092","HSPA14","51182"
"1093","CMTM7","112616"
"1094","GPATCH4","54865"
"1095","PAX8-AS1","654433"
"1096","ARHGAP11A","9824"
"1097","ZNF436","80818"
"1098","CXCL8","3576"
"1099","BCAS3","54828"
"1100","PCDHB9","56127"
"1101","H2AX","3014"
"1102","YWHAH","7533"
"1103","DPYSL5","56896"
"1104","BANK1","55024"
"1105","BGN","633"
"1106","CCDC15","80071"
"1107","NYNRIN","57523"
"1108","APBB3","10307"
"1109","PODXL","5420"
"1110","COPZ2","51226"
"1111","RTTN","25914"
"1112","DUSP16","80824"
"1113","NUDT9P1","119369"
"1114","OIP5","11339"
"1115","KLF4","9314"
"1116","KIF11","3832"
"1117","TGFB2","7042"
"1118","TNS2","23371"
"1119","SPATA5","166378"
"1120","EWSAT1","283673"
"1121","IFI35","3430"
"1122","PUS1","80324"
"1123","RPF2","84154"
"1124","ATP2B1","490"
"1125","LYRM9","201229"
"1126","H4C15","554313"
"1127","H4C14","8370"
"1128","SNX29","92017"
"1129","POP7","10248"
"1130","GDPD3","79153"
"1131","C1orf112","55732"
"1132","LPIN1","23175"
"1133","NUP50","10762"
"1134","PRKG1","5592"
"1135","H2AC12","85235"
"1136","TSR1","55720"
"1137","FRMD4A","55691"
"1138","RRP1B","23076"
"1139","IGSF3","3321"
"1140","PFAS","5198"
"1141","GEMIN5","25929"
"1142","ANLN","54443"
"1143","GPR137B","7107"
"1144","MTHFD1","4522"
"1145","TAPBP","6892"
"1146","KANSL1L","151050"
"1147","CEP152","22995"
"1148","CDK6","1021"
"1149","GABPB1","2553"
"1150","CATSPERE","257044"
"1151","AIG1","51390"
"1152","LINC00324","284029"
"1153","USP31","57478"
"1154","H3C10","8357"
"1155","CHN1","1123"
"1156","FAM234A","83986"
"1157","TRPS1","7227"
"1158","RNF157","114804"
"1159","HECTD2","143279"
"1160","CFHR3","10878"
"1161","CES3","23491"
"1162","CCND3","896"
"1163","KLHDC8A","55220"
"1164","MSH6","2956"
"1165","TNC","3371"
"1166","UNC5C","8633"
"1167","C1orf56","54964"
"1168","DUSP10","11221"
"1169","ZMYM5","9205"
"1170","CLUH","23277"
"1171","PDE3A","5139"
"1172","RMDN2","151393"
"1173","TMEM109","79073"
"1174","MXD4","10608"
"1175","FAP","2191"
"1176","ADGRG6","57211"
"1177","MIR181B1","406955"
"1178","ZNF846","162993"
"1179","MOV10","4343"
"1180","CCDC59","29080"
"1181","SLC46A3","283537"
"1182","TMEM94","9772"
"1183","DOCK4","9732"
"1184","SPAG5","10615"
"1185","SNHG17","388796"
"1186","TIMM8A","1678"
"1187","MAP1LC3C","440738"
"1188","SPRED1","161742"
"1189","PKP4","8502"
"1190","SLBP","7884"
"1191","MICAL1","64780"
"1192","FRRS1","391059"
"1193","LMNB2","84823"
"1194","DMRT2","10655"
"1195","IL11RA","3590"
"1196","CDH19","28513"
"1197","NR2F1","7025"
"1198","TUBB4A","10382"
"1199","PHYKPL","85007"
"1200","PXDN","7837"
"1201","WDR12","55759"
"1202","VMAC","400673"
"1203","DSCR8","84677"
"1204","MIR503HG","84848"
"1205","SLC12A8","84561"
"1206","SMPD4","55627"
"1207","LARP6","55323"
"1208","CKS2","1164"
"1209","C11orf54","28970"
"1210","SMARCD3","6604"
"1211","H2AC21","317772"
"1212","DUSP22","56940"
"1213","THSD4","79875"
"1214","NDC80","10403"
"1215","RSRP1","57035"
"1216","ASPA","443"
"1217","PDSS1","23590"
"1218","GGCT","79017"
"1219","CDH9","1007"
"1220","GBA","2629"
"1221","ASAH1","427"
"1222","MET","4233"
"1223","NOLC1","9221"
"1224","TSHZ1","10194"
"1225","SNORD116-1","100033413"
"1226","EMC3-AS1","442075"
"1227","LTBP1","4052"
"1228","ACCS","84680"
"1229","MITF","4286"
"1230","KIAA0319L","79932"
"1231","RUNDC3A","10900"
"1232","TMEM229B","161145"
"1233","RIF1","55183"
"1234","NBEA","26960"
"1235","SEPTIN11","55752"
"1236","GRPEL1","80273"
"1237","ZNF551","90233"
"1238","CBY1","25776"
"1239","CEP126","57562"
"1240","CHORDC1","26973"
"1241","NUP155","9631"
"1242","BTG2","7832"
"1243","WDR77","79084"
"1244","TFB2M","64216"
"1245","H4C9","8294"
"1246","NOP58","51602"
"1247","EIF4EBP1","1978"
"1248","TM4SF18","116441"
"1249","LY6G5B","58496"
"1250","NGDN","25983"
"1251","MAN2B2","23324"
"1252","NAE1","8883"
"1253","INPPL1","3636"
"1254","SRPK1","6732"
"1255","TEX30","93081"
"1256","WT1","7490"
"1257","SLC4A5","57835"
"1258","CYBRD1","79901"
"1259","AHSA2P","130872"
"1260","GAA","2548"
"1261","STARD13","90627"
"1262","EPHB3","2049"
"1263","VAV2","7410"
"1264","OLFML3","56944"
"1265","ZFYVE1","53349"
"1266","CEP55","55165"
"1267","NRSN2","80023"
"1268","RCVRN","5957"
"1269","SEMA4B","10509"
"1270","ECH1","1891"
"1271","ZNF492","57615"
"1272","GCNT1","2650"
"1273","GRIN2A","2903"
"1274","BBOF1","80127"
"1275","PCMTD1","115294"
"1276","SMTN","6525"
"1277","NKIRAS1","28512"
"1278","PAIP2B","400961"
"1279","NOM1","64434"
"1280","EIF1AD","84285"
"1281","NETO2","81831"
"1282","C1R","715"
"1283","TMA16","55319"
"1284","WDR31","114987"
"1285","SLC66A3","130814"
"1286","DNASE2","1777"
"1287","ITPRIPL1","150771"
"1288","CDCA2","157313"
"1289","BTBD8","284697"
"1290","HAT1","8520"
"1291","TAF5","6877"
"1292","AGBL2","79841"
"1293","ATP1B3","483"
"1294","TOPBP1","11073"
"1295","RNF126","55658"
"1296","STX7","8417"
"1297","GEMIN4","50628"
"1298","CPEB2","132864"
"1299","FGFBP2","83888"
"1300","SPC25","57405"
"1301","RFC5","5985"
"1302","SNORD4B","26772"
"1303","CYP2U1","113612"
"1304","JPT1","51155"
"1305","DDAH1","23576"
"1306","STAT6","6778"
"1307","GLP2R","9340"
"1308","MAGED1","9500"
"1309","LAMA5","3911"
"1310","SNORD14C","85389"
"1311","BVES","11149"
"1312","MTHFD2","10797"
"1313","TRIM45","80263"
"1314","KIF14","9928"
"1315","LZTS2","84445"
"1316","RASSF8","11228"
"1317","WDR72","256764"
"1318","KRT81","3887"
"1319","VN1R1","57191"
"1320","NUP85","79902"
"1321","CACYBP","27101"
"1322","ACYP2","98"
"1323","CCDC28A","25901"
"1324","SNRPB2","6629"
"1325","MARVELD1","83742"
"1326","PFKP","5214"
"1327","HROB","78995"
"1328","IDNK","414328"
"1329","LETMD1","25875"
"1330","IFRD2","7866"
"1331","CENPL","91687"
"1332","ARHGDIB","397"
"1333","SAMD5","389432"
"1334","NUP88","4927"
"1335","PTTG1","9232"
"1336","HMGB2","3148"
"1337","DLEU2","8847"
"1338","TMEM150A","129303"
"1339","NUP107","57122"
"1340","GAS2","2620"
"1341","NUDCD1","84955"
"1342","POLD1","5424"
"1343","ITGB4","3691"
"1344","UBE2NL","389898"
"1345","ERVMER34-1","100288413"
"1346","MST1","4485"
"1347","ACSL1","2180"
"1348","AFAP1","60312"
"1349","NDST2","8509"
"1350","NASP","4678"
"1351","RACGAP1","29127"
"1352","KLF7","8609"
"1353","GATAD2A","54815"
"1354","CNTNAP1","8506"
"1355","KLHL24","54800"
"1356","TRIM52","84851"
"1357","GMPR2","51292"
"1358","ANKRA2","57763"
"1359","PCDHB12","56124"
"1360","ZSCAN16","80345"
"1361","NUP160","23279"
"1362","CDK18","5129"
"1363","DHFR","1719"
"1364","RNF213","57674"
"1365","LARGE1","9215"
"1366","DPH2","1802"
"1367","ZDHHC2","51201"
"1368","IGSF10","285313"
"1369","IFT81","28981"
"1370","TBXAS1","6916"
"1371","ARHGAP11B","89839"
"1372","ATF6B","1388"
"1373","NUSAP1","51203"
"1374","SSH3","54961"
"1375","PDP1","54704"
"1376","GTSE1","51512"
"1377","EEF1A2","1917"
"1378","CYFIP2","26999"
"1379","ETS1","2113"
"1380","ARNTL","406"
"1381","FAIM2","23017"
"1382","IGBP1","3476"
"1383","ROBO4","54538"
"1384","DDX18","8886"
"1385","ANGPTL4","51129"
"1386","MGST3","4259"
"1387","UMPS","7372"
"1388","AIF1L","83543"
"1389","ADM","133"
"1390","VPS41","27072"
"1391","SLC25A42","284439"
"1392","ALDH2","217"
"1393","PRICKLE2","166336"
"1394","STIP1","10963"
"1395","LINC00260","84719"
"1396","C8orf31","286122"
"1397","ACAD10","80724"
"1398","NAV2","89797"
"1399","ALPP","250"
"1400","DHODH","1723"
"1401","NOP2","4839"
"1402","SH3YL1","26751"
"1403","NFIX","4784"
"1404","DNAJB4","11080"
"1405","ERC1","23085"
"1406","SENP8","123228"
"1407","C6orf226","441150"
"1408","MIS18BP1","55320"
"1409","SPATA20","64847"
"1410","SMPX","23676"
"1411","PRPF19","27339"
"1412","FZD1","8321"
"1413","PINX1","54984"
"1414","FRMPD4","9758"
"1415","SORT1","6272"
"1416","DCPS","28960"
"1417","PATJ","10207"
"1418","MIER2","54531"
"1419","DDX39A","10212"
"1420","TRPM8","79054"
"1421","KNL1","57082"
"1422","IFI6","2537"
"1423","TWNK","56652"
"1424","TMEM106B","54664"
"1425","CEACAM1","634"
"1426","BBOX1","8424"
"1427","SYBU","55638"
"1428","TPP1","1200"
"1429","GLIPR2","152007"
"1430","BCL2A1","597"
"1431","ERBB2","2064"
"1432","KBTBD3","143879"
"1433","LYPD1","116372"
"1434","PUS10","150962"
"1435","LUM","4060"
"1436","PTPRB","5787"
"1437","PLB1","151056"
"1438","PPIP5K1","9677"
"1439","TGFB3","7043"
"1440","JPT2","90861"
"1441","IGFBP4","3487"
"1442","SLC30A4","7782"
"1443","BTG1","694"
"1444","BARD1","580"
"1445","PRNP","5621"
"1446","REEP3","221035"
"1447","PLK2","10769"
"1448","RPA2","6118"
"1449","DNASE1L1","1774"
"1450","STK17A","9263"
"1451","DYNC1I1","1780"
"1452","CCDC113","29070"
"1453","SMYD5","10322"
"1454","ZFHX4","79776"
"1455","EIF3B","8662"
"1456","SLC17A9","63910"
"1457","AGPAT4","56895"
"1458","UCHL5","51377"
"1459","ZWILCH","55055"
"1460","TTC21A","199223"
"1461","GNL2","29889"
"1462","CADPS2","93664"
"1463","SKP2","6502"
"1464","ATP1B1","481"
"1465","HSP90AA4P","3323"
"1466","HEXA","3073"
"1467","TOM1","10043"
"1468","FNBP1","23048"
"1469","NPAS3","64067"
"1470","ABCC4","10257"
"1471","ITGB8","3696"
"1472","ECHDC2","55268"
"1473","SLC39A11","201266"
"1474","SNX10","29887"
"1475","OTULINL","54491"
"1476","DUSP5","1847"
"1477","RTKN","6242"
"1478","PDE1A","5136"
"1479","CEP78","84131"
"1480","OS9","10956"
"1481","KLK6","5653"
"1482","LRCH1","23143"
"1483","LOXL4","84171"
"1484","PMEPA1","56937"
"1485","AGO2","27161"
"1486","NAPEPLD","222236"
"1487","TBCEL","219899"
"1488","POLA1","5422"
"1489","NAT14","57106"
"1490","LRRC8D","55144"
"1491","AGO4","192670"
"1492","MDC1","9656"
"1493","KMT5A","387893"
"1494","FAM189A2","9413"
"1495","COTL1","23406"
"1496","NUP153","9972"
"1497","UBE2G2","7327"
"1498","CCN2","1490"
"1499","CPE","1363"
"1500","RTKN2","219790"
"1501","IKBIP","121457"
"1502","CC2D2A","57545"
"1503","ARMCX3","51566"
"1504","SGO2","151246"
"1505","METTL1","4234"
"1506","NCOA2","10499"
"1507","ZNF788P","388507"
"1508","KIF21B","23046"
"1509","BMP1","649"
"1510","RXRA","6256"
"1511","DPF1","8193"
"1512","PDE8B","8622"
"1513","TMEM97","27346"
"1514","SLC26A2","1836"
"1515","ARHGEF6","9459"
"1516","CLTCL1","8218"
"1517","GSTA4","2941"
"1518","CPN1","1369"
"1519","CSTF2","1478"
"1520","GDAP1","54332"
"1521","RNF125","54941"
"1522","RASSF4","83937"
"1523","HEMK1","51409"
"1524","ADGRG1","9289"
"1525","PRELP","5549"
"1526","NUDT7","283927"
"1527","ERBB3","2065"
"1528","HNRNPAB","3182"
"1529","RUNX2","860"
"1530","N4BP2L1","90634"
"1531","STK17B","9262"
"1532","RNASEH2A","10535"
"1533","ARHGAP24","83478"
"1534","ABCA1","19"
"1535","RAD1","5810"
"1536","NCL","4691"
"1537","EPHA7","2045"
"1538","ZNF720","124411"
"1539","B3GALT5","10317"
"1540","LINC00174","285908"
"1541","MIR99AHG","388815"
"1542","SPATA17","128153"
"1543","PPIC","5480"
"1544","RCL1","10171"
"1545","CCNL2","81669"
"1546","TMEM234","56063"
"1547","PACRG","135138"
"1548","C1orf174","339448"
"1549","ID1","3397"
"1550","LIG1","3978"
"1551","ATP10B","23120"
"1552","ETFRF1","144363"
"1553","TMEM201","199953"
"1554","GABRB1","2560"
"1555","FSCN1","6624"
"1556","HNF4G","3174"
"1557","HEY1","23462"
"1558","VAMP8","8673"
"1559","CALM1","801"
"1560","BDH2","56898"
"1561","DHX33","56919"
"1562","TMEM86A","144110"
"1563","DTYMK","1841"
"1564","FAXC","84553"
"1565","NUDT13","25961"
"1566","PCDHB11","56125"
"1567","SASH1","23328"
"1568","CENPM","79019"
"1569","LINC00326","285735"
"1570","NSUN2","54888"
"1571","RASA3","22821"
"1572","ZSWIM3","140831"
"1573","DNAJC4","3338"
"1574","OTUD7B","56957"
"1575","DCTPP1","79077"
"1576","CARD6","84674"
"1577","UTP15","84135"
"1578","TAGLN3","29114"
"1579","ACPP","55"
"1580","C11orf74","119710"
"1581","GABPB2","126626"
"1582","POLR1B","84172"
"1583","COA7","65260"
"1584","SAMD11","148398"
"1585","LMBRD1","55788"
"1586","RRAGB","10325"
"1587","DEPDC1","55635"
"1588","EPHB1","2047"
"1589","PARP2","10038"
"1590","G3BP1","10146"
"1591","PLPPR4","9890"
"1592","CHI3L2","1117"
"1593","RALGDS","5900"
"1594","SNORA69","26779"
"1595","ENPP5","59084"
"1596","CREB5","9586"
"1597","PSMD11","5717"
"1598","NAMPT","10135"
"1599","ENO3","2027"
"1600","RAB7B","338382"
"1601","PDCL3","79031"
"1602","TRAPPC9","83696"
"1603","SKAP2","8935"
"1604","ATOH8","84913"
"1605","CELF2","10659"
"1606","KIF5A","3798"
"1607","RARG","5916"
"1608","TP73","7161"
"1609","RCAN1","1827"
"1610","ZER1","10444"
"1611","LHX9","56956"
"1612","IKZF2","22807"
"1613","NUDT15","55270"
"1614","PAN2","9924"
"1615","PMM1","5372"
"1616","EFNB2","1948"
"1617","THRA","7067"
"1618","CCNF","899"
"1619","KPNB1","3837"
"1620","OSBPL6","114880"
"1621","PFKFB2","5208"
"1622","VWA5A","4013"
"1623","UBE2H","7328"
"1624","ATG10","83734"
"1625","TIMELESS","8914"
"1626","PCDHA10","56139"
"1627","VTRNA1-3","56662"
"1628","DUSP7","1849"
"1629","FBXW7","55294"
"1630","ARHGAP18","93663"
"1631","EMC8","10328"
"1632","ECM1","1893"
"1633","RNPC3","55599"
"1634","FERMT1","55612"
"1635","EML5","161436"
"1636","CSMD3","114788"
"1637","CCDC58","131076"
"1638","EXOSC5","56915"
"1639","GOLGB1","2804"
"1640","FAM171A1","221061"
"1641","POMT1","10585"
"1642","LHPP","64077"
"1643","SLC35F1","222553"
"1644","SNORD4A","26773"
"1645","MLYCD","23417"
"1646","ALYREF","10189"
"1647","ZNF521","25925"
"1648","VWA7","80737"
"1649","TROAP","10024"
"1650","TIMM21","29090"
"1651","KIAA0513","9764"
"1652","PROS1","5627"
"1653","CCT6A","908"
"1654","ADAM17","6868"
"1655","TOE1","114034"
"1656","SUGCT","79783"
"1657","MLLT3","4300"
"1658","RHOQ","23433"
"1659","KPNA2","3838"
"1660","CAPN5","726"
"1661","CALML4","91860"
"1662","CREB3L4","148327"
"1663","PCYT1B","9468"
"1664","MAST4","375449"
"1665","FER1L4","80307"
"1666","GART","2618"
"1667","SLC41A2","84102"
"1668","PNO1","56902"
"1669","FOXO4","4303"
"1670","SRGAP3","9901"
"1671","EIF4A3","9775"
"1672","UTRN","7402"
"1673","ITM2B","9445"
"1674","PCLAF","9768"
"1675","TOP2A","7153"
"1676","PCDHB16","57717"
"1677","PCDHB13","56123"
"1678","SPTLC3","55304"
"1679","DRD2","1813"
"1680","AKAP7","9465"
"1681","CAPS2","84698"
"1682","ADAMTS16","170690"
"1683","EXOSC8","11340"
"1684","FIG4","9896"
"1685","MTFP1","51537"
"1686","ZNF585B","92285"
"1687","AAMDC","28971"
"1688","CA11","770"
"1689","MND1","84057"
"1690","NADSYN1","55191"
"1691","NOL6","65083"
"1692","TLE4","7091"
"1693","HOOK2","29911"
"1694","PTHLH","5744"
"1695","PAQR4","124222"
"1696","ZNF596","169270"
"1697","ADRM1","11047"
"1698","TIMP1","7076"
"1699","IRAK4","51135"
"1700","FLRT3","23767"
"1701","NANOS1","340719"
"1702","DCUN1D5","84259"
"1703","PAICS","10606"
"1704","COL5A2","1290"
"1705","VIT","5212"
"1706","PTPRK","5796"
"1707","DAPK1","1612"
"1708","HPRT1","3251"
"1709","GNG12","55970"
"1710","C18orf54","162681"
"1711","ACSS1","84532"
"1712","TBCK","93627"
"1713","IGFBP3","3486"
"1714","DST","667"
"1715","RPL22L1","200916"
"1716","HBEGF","1839"
"1717","PCSK5","5125"
"1718","TUBB6","84617"
"1719","CDK19","23097"
"1720","SLC6A6","6533"
"1721","SFXN2","118980"
"1722","ADGRL1","22859"
"1723","POLR1E","64425"
"1724","FARSA","2193"
"1725","OPTN","10133"
"1726","MAP1LC3A","84557"
"1727","ACP5","54"
"1728","OGFOD1","55239"
"1729","H2AC6","8334"
"1730","HDAC11","79885"
"1731","CRYL1","51084"
"1732","VPS8","23355"
"1733","CENPI","2491"
"1734","PLXNA3","55558"
"1735","CHMP2A","27243"
"1736","SLC2A3","6515"
"1737","SNORD75","692195"
"1738","NHSL1","57224"
"1739","GLO1","2739"
"1740","MPPE1","65258"
"1741","PTBP1","5725"
"1742","OSBPL1A","114876"
"1743","STAT4","6775"
"1744","SNORD15A","6079"
"1745","H2BC10","8346"
"1746","ADAP1","11033"
"1747","TMEM120A","83862"
"1748","CACNB3","784"
"1749","GMPS","8833"
"1750","CTDSP2","10106"
"1751","NFE2L3","9603"
"1752","C9orf116","138162"
"1753","C4orf46","201725"
"1754","GEMIN6","79833"
"1755","ISG20L2","81875"
"1756","BORA","79866"
"1757","R3HDM2","22864"
"1758","PCGF5","84333"
"1759","NQO2","4835"
"1760","EPOR","2057"
"1761","PIP5KL1","138429"
"1762","WDR36","134430"
"1763","ATP7A","538"
"1764","C5orf34","375444"
"1765","SMC2","10592"
"1766","ZCCHC9","84240"
"1767","TPX2","22974"
"1768","MIR204","406987"
"1769","ZKSCAN1","7586"
"1770","DCBLD1","285761"
"1771","HEATR1","55127"
"1772","CLCN4","1183"
"1773","CDC20","991"
"1774","L1CAM","3897"
"1775","EXPH5","23086"
"1776","MAN2B1","4125"
"1777","DUSP19","142679"
"1778","RGL2","5863"
"1779","NSMCE4A","54780"
"1780","ZSWIM8","23053"
"1781","NOX4","50507"
"1782","CTSD","1509"
"1783","NEK2","4751"
"1784","MDH1B","130752"
"1785","AIMP2","7965"
"1786","CRYBG3","131544"
"1787","ARHGAP12","94134"
"1788","TCAF1","9747"
"1789","SERINC1","57515"
"1790","KREMEN1","83999"
"1791","CEP76","79959"
"1792","USP40","55230"
"1793","TOP1","7150"
"1794","UAP1L1","91373"
"1795","ARL6IP5","10550"
"1796","DHRS12","79758"
"1797","LSG1","55341"
"1798","RNF123","63891"
"1799","PHF5A","84844"
"1800","GSAP","54103"
"1801","MANBA","4126"
"1802","SMAD3","4088"
"1803","TCHP","84260"
"1804","TAOK3","51347"
"1805","LAMB1","3912"
"1806","ARHGAP26","23092"
"1807","SNORA74A","26821"
"1808","CRISPLD2","83716"
"1809","SMIM19","114926"
"1810","CEP128","145508"
"1811","MIRLET7C","406885"
"1812","GIMAP2","26157"
"1813","ATP9A","10079"
"1814","CRAT","1384"
"1815","AHSA1","10598"
"1816","NPY1R","4886"
"1817","YPEL4","219539"
"1818","VAV3","10451"
"1819","SRRT","51593"
"1820","GRPR","2925"
"1821","SMAGP","57228"
"1822","MEGF10","84466"
"1823","GREB1L","80000"
"1824","NOP14","8602"
"1825","PLCB1","23236"
"1826","WDR4","10785"
"1827","SP4","6671"
"1828","ATF3","467"
"1829","APBB2","323"
"1830","UTP11","51118"
"1831","MAP1B","4131"
"1832","MCL1","4170"
"1833","GPM6A","2823"
"1834","LPP","4026"
"1835","TMEM63B","55362"
"1836","GNPTG","84572"
"1837","TLN2","83660"
"1838","CENPH","64946"
"1839","COLGALT1","79709"
"1840","ZSCAN30","100101467"
"1841","TBRG4","9238"
"1842","KLF13","51621"
"1843","SPG11","80208"
"1844","SLC23A2","9962"
"1845","PES1","23481"
"1846","TMEM67","91147"
"1847","TIFA","92610"
"1848","GALNT18","374378"
"1849","ANO3","63982"
"1850","PARPBP","55010"
"1851","TRIM4","89122"
"1852","CD55","1604"
"1853","ZBBX","79740"
"1854","RAB24","53917"
"1855","H2AC20","8338"
"1856","SACS","26278"
"1857","HAUS2","55142"
"1858","DDX20","11218"
"1859","SLC35E2A","9906"
"1860","RBBP8","5932"
"1861","DCLK2","166614"
"1862","FHL1","2273"
"1863","HMGCS2","3158"
"1864","LRP10","26020"
"1865","RPIA","22934"
"1866","ADAT2","134637"
"1867","CITED2","10370"
"1868","COL4A1","1282"
"1869","SCP2","6342"
"1870","DEPTOR","64798"
"1871","FLVCR2","55640"
"1872","HEATR5A","25938"
"1873","USP37","57695"
"1874","WDR91","29062"
"1875","CENPE","1062"
"1876","CDK14","5218"
"1877","NCSTN","23385"
"1878","CALM2","805"
"1879","VAMP1","6843"
"1880","DCAF6","55827"
"1881","RRNAD1","51093"
"1882","GSTK1","373156"
"1883","KIF4A","24137"
"1884","DDIT3","1649"
"1885","TRIB1","10221"
"1886","ABCD1","215"
"1887","CTNNAL1","8727"
"1888","GCLM","2730"
"1889","FBXO43","286151"
"1890","EGF","1950"
"1891","DCAF13","25879"
"1892","ELOVL2","54898"
"1893","CEP19","84984"
"1894","UST","10090"
"1895","TRAPPC6A","79090"
"1896","TSC22D3","1831"
"1897","PFDN2","5202"
"1898","CPLANE1","65250"
"1899","SUOX","6821"
"1900","RBM43","375287"
"1901","PJA2","9867"
"1902","FGF13","2258"
"1903","UHRF2","115426"
"1904","NAA50","80218"
"1905","OSMR","9180"
"1906","SEPSECS","51091"
"1907","TMEM100","55273"
"1908","TFAP2A-AS1","100130275"
"1909","NIPSNAP1","8508"
"1910","OSBPL7","114881"
"1911","FADS3","3995"
"1912","CNPY4","245812"
"1913","TTLL7","79739"
"1914","IFIT1","3434"
"1915","BLVRB","645"
"1916","ZNF404","342908"
"1917","PLEKHG4","25894"
"1918","APEX2","27301"
"1919","PLPP6","403313"
"1920","LIPH","200879"
"1921","ANP32E","81611"
"1922","HEY2","23493"
"1923","PIGA","5277"
"1924","GAL","51083"
"1925","DHX9","1660"
"1926","NDRG1","10397"
"1927","CCL20","6364"
"1928","FAM89A","375061"
"1929","HTATIP2","10553"
"1930","TEX10","54881"
"1931","FASN","2194"
"1932","IQGAP3","128239"
"1933","DNAH1","25981"
"1934","BICD2","23299"
"1935","CATSPER2P1","440278"
"1936","EIF2S1","1965"
"1937","ANKRD30A","91074"
"1938","CDT1","81620"
"1939","C3orf14","57415"
"1940","DTX3","196403"
"1941","C10orf90","118611"
"1942","CHTF18","63922"
"1943","WDR5","11091"
"1944","FANCC","2176"
"1945","FAM114A1","92689"
"1946","H2AW","92815"
"1947","CALB1","793"
"1948","MRPL3","11222"
"1949","SLC16A7","9194"
"1950","LAS1L","81887"
"1951","NAIP","4671"
"1952","PLEKHM1","9842"
"1953","PIGW","284098"
"1954","ARHGEF39","84904"
"1955","ZNF730","100129543"
"1956","MTHFD1L","25902"
"1957","DDX60L","91351"
"1958","NR2C2AP","126382"
"1959","FTSJ1","24140"
"1960","TNFRSF9","3604"
"1961","ZPR1","8882"
"1962","DEK","7913"
"1963","IRS1","3667"
"1964","TMLHE","55217"
"1965","C15orf39","56905"
"1966","ELMO1","9844"
"1967","UBA2","10054"
"1968","ARSL","415"
"1969","MIR186","406962"
"1970","NOL11","25926"
"1971","ACSL3","2181"
"1972","BACE1","23621"
"1973","TESC","54997"
"1974","H2AC17","8336"
"1975","SCN9A","6335"
"1976","TFAP2B","7021"
"1977","CYP2E1","1571"
"1978","KIF20A","10112"
"1979","RHPN1-AS1","78998"
"1980","STX3","6809"
"1981","C11orf45","219833"
"1982","SCGB2B2","284402"
"1983","POMT2","29954"
"1984","ZMAT3","64393"
"1985","B4GALT6","9331"
"1986","GOT1","2805"
"1987","ATG12","9140"
"1988","NR3C1","2908"
"1989","KDM4C","23081"
"1990","NEK9","91754"
"1991","TTC3","7267"
"1992","ODF2","4957"
"1993","YEATS4","8089"
"1994","SIX1","6495"
"1995","PNPT1","87178"
"1996","DCP1B","196513"
"1997","DIP2B","57609"
"1998","FAM207A","85395"
"1999","LONRF3","79836"
"2000","PPAT","5471"
"2001","MYL6","4637"
"2002","CAPN1","823"
